16256; -1.45; -0.21; 12.35; 3.38; 6.91; 0.23; -0.02; 29.70
16265; -1.89; 0.77; 2.78; 9.20; 7.12; -0.25; -0.02; -28.19
16274; -2.33; -0.39; 12.38; 2.85; 7.33; 0.25; -0.02; 32.05
16283; -1.45; 0.67; 0.98; 11.45; 6.70; -0.25; -0.02; -40.11
16293; -2.24; -0.61; 9.66; 4.45; 9.00; 0.25; -0.02; 20.26
16302; -1.80; 0.52; 3.24; 8.27; 8.16; -0.14; -0.02; -23.59
16311; -1.36; -0.49; 10.81; 4.06; 7.12; 0.25; -0.02; 24.40
16321; -1.54; 0.85; 1.05; 11.93; 6.49; -0.25; -0.03; -39.95
16330; -1.63; -0.34; 10.64; 3.32; 5.86; 0.25; -0.03; 27.65
16339; -1.45; 0.75; 0.46; 11.56; 5.86; -0.19; -0.03; -42.73
16349; -1.63; -0.48; 12.40; 3.36; 6.70; 0.25; -0.03; 29.83
16358; -1.36; 0.76; 0.59; 10.75; 7.12; -0.18; -0.03; -41.85
16367; -2.07; -0.30; 11.64; 4.77; 6.70; 0.25; -0.03; 22.71
16376; -1.36; 0.94; 0.51; 10.79; 6.07; -0.22; -0.03; -42.31
16385; -1.98; -0.18; 13.65; 3.31; 4.40; 0.25; -0.03; 31.39
16394; -1.45; 1.05; 0.25; 10.82; 4.81; -0.25; -0.03; -43.68
16403; -1.28; -0.23; 14.91; 2.58; 4.40; 0.25; -0.03; 35.19
16412; -1.72; 0.99; 0.29; 10.87; 6.49; -0.25; -0.03; -43.50
16422; -1.19; -0.31; 11.59; 3.34; 5.23; 0.25; -0.03; 28.94
16431; -1.19; 0.85; 0.54; 10.97; 5.23; -0.22; -0.03; -42.18
16440; -1.19; -0.38; 13.73; 3.23; 3.98; 0.25; -0.03; 31.78
16450; -1.01; 1.00; 2.50; 10.36; 3.56; -0.25; -0.03; -31.45
16460; -1.10; -0.37; 12.35; 2.56; 4.81; 0.25; -0.02; 33.29
16470; -0.92; 0.98; 1.46; 11.59; 4.81; -0.25; -0.02; -37.81
16481; -1.28; -0.51; 13.19; 2.58; 4.61; 0.25; -0.02; 33.94
16491; -1.28; 1.00; 3.59; 9.39; 2.72; -0.25; -0.01; -24.04
16502; -1.54; -0.37; 12.99; 2.01; 4.81; 0.19; -0.01; 36.20
16512; -0.57; 0.65; 2.94; 10.66; 2.09; -0.25; -0.00; -29.57
16521; -1.01; -0.78; 9.67; 4.71; 2.93; 0.25; -0.01; 19.05
16531; -1.63; 0.34; 3.99; 9.78; 4.61; -0.12; -0.01; -22.82
16541; -1.01; -0.63; 8.42; 5.61; 2.72; 0.25; -0.02; 11.33
16551; -0.92; 0.69; 3.68; 9.99; 4.40; -0.22; -0.02; -24.79
16563; -1.80; -0.51; 5.47; 7.76; 2.51; 0.25; -0.03; -9.81
16573; -1.72; 0.57; 1.36; 11.57; 2.72; 0.08; -0.04; -38.29
16584; -0.75; 0.49; 6.64; 6.99; 1.88; 0.17; -0.04; -1.50
16595; -1.45; 1.49; 3.20; 10.20; 2.93; -0.25; -0.04; -27.55
16606; -0.66; 0.72; 11.64; 3.16; 3.14; -0.13; -0.03; 29.81
16615; -0.57; 0.17; 7.62; 6.75; 1.26; 0.05; -0.02; 3.47
16626; -0.92; 0.08; 6.10; 7.36; 1.88; 0.08; -0.01; -5.33
16637; -0.57; 0.25; 5.34; 8.19; 0.42; 0.04; -0.02; -11.89
16647; -0.48; 0.53; 5.90; 7.93; 0.21; -0.08; -0.02; -8.35
16658; -0.48; 0.26; 7.80; 6.42; 1.05; 0.01; -0.02; 5.53
16669; -0.66; 0.33; 6.97; 7.11; 0.84; -0.07; -0.01; -0.57
16678; -0.48; -0.03; 8.63; 5.70; 0.84; 0.08; -0.01; 11.57
16688; -0.48; 0.27; 6.31; 7.72; 1.26; -0.10; -0.01; -5.71
16699; -0.66; -0.17; 8.90; 5.39; 1.05; 0.10; -0.00; 13.81
16710; -0.48; 0.14; 6.57; 7.34; 0.84; -0.07; -0.00; -3.16
16719; -0.48; -0.06; 8.44; 5.57; 1.26; 0.01; 0.00; 11.59
16729; -0.48; 0.05; 6.20; 7.77; 0.84; -0.05; 0.00; -6.42
16740; -0.48; -0.20; 6.35; 7.28; 0.00; 0.13; -0.00; -3.90
16750; -0.57; 0.14; 4.74; 8.80; 0.84; 0.01; -0.01; -16.70
16762; -0.92; 0.28; 6.31; 7.42; 0.84; -0.02; -0.01; -4.64
16773; -0.40; 0.13; 7.46; 6.77; 0.63; 0.04; -0.01; 2.80
16783; -0.40; 0.32; 6.37; 7.39; 1.67; -0.09; -0.01; -4.22
16795; -0.48; -0.06; 7.72; 6.47; 0.84; 0.10; -0.01; 5.02
16805; -0.57; 0.22; 5.76; 7.94; 1.05; -0.04; -0.01; -9.06
16815; -0.40; 0.07; 8.73; 5.46; 0.00; 0.03; -0.01; 13.00
16824; -0.66; 0.29; 6.24; 7.68; 0.21; -0.11; -0.00; -5.87
16836; 0.31; -0.17; 8.08; 6.03; -0.21; 0.12; -0.00; 8.27
16847; -0.57; 0.07; 4.64; 8.85; 0.84; 0.01; -0.01; -17.36
16857; -0.40; 0.19; 8.18; 5.93; 0.00; -0.02; -0.01; 9.03
16868; -0.40; 0.16; 8.10; 6.49; -0.21; -0.06; -0.00; 6.30
16879; -0.40; 0.00; 7.95; 6.24; 0.00; -0.02; 0.00; 6.87
16889; -0.40; -0.20; 7.94; 6.34; 0.00; 0.07; 0.00; 6.38
16898; -0.48; 0.03; 5.31; 8.25; 0.42; -0.02; 0.00; -12.22
16908; -0.40; -0.05; 7.34; 6.61; -0.21; 0.05; -0.00; 3.00
16918; -0.40; 0.17; 5.80; 7.85; -0.21; -0.04; -0.00; -8.54
16927; -0.48; -0.03; 8.37; 5.88; -0.21; 0.05; -0.00; 9.90
16937; -0.40; 0.20; 6.17; 7.67; -0.42; -0.07; -0.00; -6.16
16947; -0.40; -0.10; 8.58; 5.73; -0.63; 0.07; -0.00; 11.24
16956; -0.31; 0.18; 5.82; 8.10; -0.63; -0.07; -0.00; -9.31
16966; -0.48; -0.15; 8.92; 5.31; 0.42; 0.07; -0.00; 14.24
16976; -0.48; 0.18; 4.88; 8.54; -0.42; -0.08; -0.00; -15.26
16986; -0.66; -0.20; 7.88; 6.28; -0.21; 0.14; -0.00; 6.44
16996; -0.40; 0.39; 3.99; 9.44; -0.84; -0.11; -0.01; -22.09
17006; -0.04; -0.06; 9.70; 4.92; -1.05; 0.12; -0.01; 18.11
17018; -0.40; 0.36; 7.18; 7.29; -1.88; -0.15; -0.00; -0.46
17028; -0.31; 0.02; 9.42; 4.57; -2.09; -0.03; 0.01; 19.10
17039; -0.40; -0.23; 6.71; 7.28; -1.88; 0.07; 0.01; -2.34
17051; -0.40; 0.02; 7.18; 6.66; -2.30; -0.03; 0.01; 2.13
17061; -0.48; -0.18; 8.47; 5.90; -1.05; 0.03; 0.01; 10.15
17072; -0.48; 0.10; 6.02; 7.72; -1.26; -0.10; 0.01; -7.06
17083; -0.66; -0.34; 9.17; 5.28; -1.47; 0.13; 0.01; 15.08
17092; -0.48; 0.08; 4.70; 8.93; -0.42; -0.07; 0.00; -17.22
17102; -0.75; -0.23; 7.73; 6.05; -1.67; 0.14; 0.00; 6.94
17114; -0.31; 0.35; 7.47; 7.22; -1.88; -0.17; 0.00; 0.94
17124; -0.48; -0.10; 10.84; 3.65; -1.88; -0.03; 0.01; 26.39
17134; -0.66; -0.18; 5.02; 8.68; -2.51; 0.02; 0.01; -14.95
17145; -0.57; -0.32; 5.58; 7.79; -2.30; 0.18; 0.00; -9.38
17156; -0.48; 0.29; 6.13; 7.87; -2.30; -0.07; -0.00; -7.08
17167; -0.57; 0.26; 8.88; 5.81; -2.09; -0.09; -0.00; 11.80
17179; -0.66; -0.21; 8.90; 5.96; -2.09; 0.08; 0.01; 11.20
17190; -0.66; 0.10; 5.94; 7.62; -2.72; -0.06; 0.01; -7.06
17200; -0.75; -0.21; 9.24; 5.62; -2.51; 0.09; 0.01; 13.67
17212; -0.66; 0.10; 6.01; 7.55; -2.09; -0.08; 0.01; -6.47
17222; -0.57; -0.11; 7.42; 5.91; -2.51; 0.04; 0.01; 6.49
17231; -0.57; -0.02; 6.44; 7.92; -2.51; 0.01; 0.00; -5.87
17242; -0.57; -0.09; 5.89; 7.54; -2.72; 0.09; -0.00; -7.00
17254; -0.57; 0.26; 5.57; 7.93; -3.35; -0.03; -0.01; -9.93
17264; -0.57; 0.32; 7.50; 6.21; -3.14; -0.08; -0.00; 5.37
17273; -0.57; 0.04; 8.47; 6.04; -3.14; 0.02; 0.00; 9.52
17283; -0.48; 0.05; 5.96; 7.69; -3.35; 0.01; 0.00; -7.22
17294; -0.48; -0.03; 7.34; 6.78; -3.35; 0.07; -0.00; 2.27
17304; -0.48; 0.31; 5.61; 8.05; -3.35; -0.08; -0.00; -10.14
17314; -0.57; 0.03; 8.76; 5.57; -3.14; 0.03; -0.00; 12.55
17325; -0.48; 0.14; 7.23; 6.89; -3.35; -0.06; 0.00; 1.37
17334; -0.66; -0.14; 7.84; 6.18; -4.61; 0.08; 0.00; 6.76
17346; -0.57; 0.13; 6.58; 7.56; -4.40; -0.05; 0.00; -3.96
17357; -0.48; 0.07; 6.75; 7.25; -3.98; -0.02; 0.00; -2.04
17367; -1.28; -0.07; 7.00; 7.40; -3.98; 0.07; 0.00; -1.59
17379; -0.66; 0.18; 6.46; 7.43; -3.98; -0.04; 0.00; -4.02
17388; -0.48; 0.05; 8.40; 5.96; -3.98; 0.01; 0.00; 9.66
17398; -0.48; 0.16; 6.64; 7.43; -3.77; -0.06; 0.00; -3.24
17408; -0.84; -0.15; 8.02; 6.21; -3.98; 0.09; 0.00; 7.25
17420; -0.57; 0.21; 6.72; 7.30; -3.77; -0.11; 0.01; -2.37
17430; -0.48; -0.10; 9.79; 4.73; -3.77; 0.01; 0.01; 19.18
17439; -0.66; -0.07; 6.86; 7.34; -4.61; -0.01; 0.01; -1.93
17450; -0.66; -0.22; 7.81; 6.13; -4.40; 0.07; 0.01; 6.86
17462; -0.66; 0.02; 6.93; 7.25; -4.81; -0.04; 0.01; -1.31
17472; -0.57; 0.02; 8.10; 5.87; -3.56; -0.07; 0.01; 9.11
17483; -0.66; -0.27; 9.51; 5.25; -3.98; 0.04; 0.02; 16.09
17493; -0.66; -0.17; 5.73; 7.94; -3.98; 0.00; 0.01; -9.19
17502; -0.66; -0.22; 7.49; 6.64; -4.19; 0.07; 0.01; 3.45
17513; -0.75; 0.10; 5.99; 7.62; -4.81; -0.05; 0.01; -6.83
17524; -0.75; -0.11; 6.57; 7.17; -4.81; 0.09; 0.00; -2.49
17534; -0.66; 0.24; 4.52; 8.76; -5.02; -0.03; -0.00; -17.68
17544; -0.22; 0.10; 8.33; 5.79; -5.23; 0.05; -0.00; 10.17
17555; -0.75; 0.27; 6.88; 7.34; -5.44; -0.07; 0.00; -1.85
17566; -0.66; 0.04; 6.73; 6.82; -5.23; 0.03; 0.00; -0.34
17576; -0.57; 0.04; 7.00; 7.35; -5.23; 0.04; 0.00; -1.41
17587; -0.66; 0.18; 6.23; 7.32; -5.23; -0.02; 0.00; -4.62
17597; -0.66; 0.12; 7.61; 6.69; -5.23; 0.01; 0.00; 3.68
17607; -0.57; 0.18; 6.65; 7.28; -6.07; -0.02; 0.00; -2.60
17617; -0.57; 0.02; 7.44; 6.70; -6.49; 0.06; 0.00; 2.98
17627; -0.57; 0.26; 5.60; 8.00; -6.07; -0.05; 0.00; -9.99
17637; -0.66; 0.02; 7.56; 6.48; -6.07; 0.07; 0.00; 4.38
17646; -0.40; 0.29; 5.28; 8.38; -5.65; -0.05; -0.00; -12.78
17658; -0.57; 0.06; 7.68; 6.55; -6.49; 0.08; -0.00; 4.54
17668; -0.48; 0.29; 5.81; 8.06; -5.86; -0.04; -0.00; -9.23
17677; -0.57; 0.13; 7.98; 5.96; -6.07; 0.03; -0.00; 8.22
17689; -0.40; 0.23; 7.14; 6.95; -6.28; -0.06; 0.00; 0.81
17700; -0.40; 0.06; 7.97; 5.94; -6.70; -0.00; 0.01; 8.32
17710; -0.57; -0.06; 6.98; 7.20; -6.70; 0.05; 0.01; -0.89
17720; -0.57; 0.10; 5.54; 7.97; -6.70; 0.00; 0.00; -10.19
17731; -0.40; 0.07; 7.18; 6.83; -6.91; 0.04; 0.00; 1.42
17741; -0.40; 0.28; 6.01; 7.70; -6.70; -0.06; 0.00; -7.02
17751; -0.40; 0.06; 7.86; 6.14; -6.70; 0.04; 0.00; 6.99
17761; -0.40; 0.19; 6.05; 7.72; -7.12; -0.02; 0.00; -6.93
17772; -0.40; 0.02; 6.59; 7.15; -7.33; 0.09; 0.00; -2.34
17781; -0.31; 0.33; 5.93; 7.96; -7.54; -0.05; -0.00; -8.32
17792; -0.40; 0.10; 8.33; 6.10; -7.33; 0.04; 0.00; 8.81
17803; -0.40; 0.22; 6.14; 7.90; -7.12; -0.04; 0.00; -7.16
17814; -0.48; 0.14; 7.09; 6.59; -7.75; 0.01; 0.00; 2.09
17824; -0.31; 0.06; 6.98; 7.22; -7.54; 0.04; 0.00; -0.95
17833; -0.31; 0.21; 5.60; 7.81; -8.16; -0.00; 0.00; -9.37
17843; -0.31; 0.20; 7.40; 6.45; -7.33; -0.01; 0.00; 3.92
17852; -0.31; 0.20; 7.45; 6.73; -7.54; -0.04; 0.00; 2.89
17862; -0.31; 0.04; 7.71; 6.49; -7.95; 0.03; 0.01; 4.91
17873; -0.48; 0.12; 6.78; 7.21; -7.95; -0.02; 0.01; -1.75
17883; -0.31; 0.01; 7.29; 6.61; -7.75; 0.03; 0.01; 2.78
17894; -0.04; 0.15; 6.67; 7.43; -7.95; -0.03; 0.01; -3.06
17906; -0.66; 0.03; 6.87; 7.06; -8.37; 0.04; 0.01; -0.79
17915; -0.48; 0.07; 5.74; 8.15; -7.75; 0.04; 0.00; -9.82
17927; 0.31; 0.26; 6.14; 7.62; -8.37; -0.01; 0.00; -6.15
17939; -0.31; 0.19; 7.42; 6.70; -8.58; 0.01; 0.00; 2.94
17950; -0.22; 0.26; 6.79; 7.13; -8.37; -0.04; 0.00; -1.38
17960; -0.04; 0.08; 7.08; 6.81; -8.37; 0.03; 0.00; 1.14
17971; -0.22; 0.17; 6.13; 7.62; -8.79; 0.00; 0.00; -6.16
17982; -0.22; 0.18; 7.27; 6.78; -8.58; -0.01; 0.00; 2.00
17992; -0.13; 0.16; 7.20; 6.86; -9.00; -0.01; 0.01; 1.38
18001; 0.04; 0.14; 6.83; 7.06; -9.00; -0.00; 0.01; -0.96
18011; 0.22; 0.07; 7.24; 6.79; -8.79; 0.02; 0.01; 1.85
18020; -0.13; 0.15; 6.50; 7.36; -8.79; -0.01; 0.01; -3.57
18029; -0.13; 0.11; 7.42; 6.75; -9.42; 0.01; 0.01; 2.69
18041; -0.13; 0.17; 7.10; 7.09; -9.00; -0.03; 0.01; 0.03
18051; -0.22; 0.01; 7.01; 6.80; -8.79; 0.04; 0.01; 0.84
18061; -0.04; 0.12; 6.09; 7.50; -9.00; 0.00; 0.01; -5.96
18071; -0.13; 0.12; 6.86; 6.97; -8.58; 0.01; 0.01; -0.45
18079; -0.13; 0.22; 6.97; 6.97; -9.21; -0.04; 0.01; 0.00
18090; 0.66; 0.05; 7.67; 6.37; -9.42; 0.03; 0.01; 5.30
18100; -0.13; 0.13; 6.49; 7.30; -10.26; -0.00; 0.01; -3.36
18110; -0.04; 0.08; 6.98; 6.86; -8.37; -0.00; 0.01; 0.47
18119; -0.04; 0.09; 7.39; 6.76; -9.63; 0.01; 0.01; 2.54
18127; -0.13; 0.06; 6.67; 7.16; -9.21; 0.02; 0.01; -2.04
18137; 0.04; 0.12; 6.80; 7.06; -9.63; 0.00; 0.01; -1.04
18146; -0.31; 0.11; 7.03; 7.00; -9.84; 0.01; 0.01; 0.14
18156; 0.04; 0.14; 7.01; 6.93; -9.63; -0.01; 0.01; 0.33
18167; 0.13; 0.09; 7.13; 6.87; -9.21; -0.00; 0.01; 1.06
18177; -0.04; 0.07; 7.25; 6.83; -9.63; 0.01; 0.01; 1.73
18187; -0.04; 0.10; 6.94; 7.08; -9.84; -0.00; 0.01; -0.58
18198; 0.13; 0.11; 7.23; 6.96; -9.42; -0.02; 0.01; 1.08
18210; -0.75; 0.06; 7.43; 6.78; -9.42; -0.01; 0.01; 2.63
18219; -0.04; 0.01; 7.31; 6.76; -9.63; 0.01; 0.01; 2.24
18229; 0.04; 0.04; 6.82; 7.20; -10.05; 0.02; 0.01; -1.56
18241; -0.13; 0.09; 6.86; 7.08; -9.84; -0.01; 0.01; -0.89
18250; -0.04; 0.08; 7.05; 6.84; -9.21; -0.01; 0.01; 0.87
18260; 0.04; 0.03; 7.35; 6.63; -9.84; 0.02; 0.01; 2.91
18269; 0.04; 0.03; 6.51; 7.37; -9.63; 0.02; 0.01; -3.54
18280; 0.04; 0.10; 6.56; 7.22; -10.26; 0.02; 0.01; -2.75
18289; -0.04; 0.18; 6.70; 7.15; -10.05; -0.02; 0.01; -1.89
18301; 0.04; 0.14; 6.90; 6.94; -9.84; -0.01; 0.01; -0.17
18312; -0.04; 0.09; 7.25; 6.79; -9.84; 0.01; 0.01; 1.86
18322; -0.04; 0.14; 6.96; 7.02; -10.05; -0.01; 0.01; -0.27
18333; 0.04; 0.08; 7.12; 6.99; -10.47; 0.01; 0.01; 0.55
18345; -0.04; 0.15; 6.63; 7.16; -10.47; -0.02; 0.01; -2.17
18355; 0.13; 0.13; 7.46; 6.56; -10.68; -0.01; 0.01; 3.69
18364; 0.13; 0.12; 7.25; 6.74; -10.05; -0.04; 0.01; 2.09
18375; 0.13; -0.01; 7.52; 6.55; -9.84; 0.01; 0.01; 3.94
18385; 0.66; -0.01; 6.74; 7.16; -9.84; 0.02; 0.01; -1.72
18396; 0.04; 0.04; 6.70; 7.18; -10.26; 0.02; 0.01; -1.98
18406; 0.13; 0.09; 7.15; 6.81; -10.47; 0.00; 0.01; 1.40
18416; 0.13; 0.11; 7.25; 6.73; -10.89; -0.01; 0.01; 2.14
18426; 0.04; 0.05; 7.14; 6.94; -10.26; 0.01; 0.01; 0.80
18437; 0.04; 0.06; 6.88; 7.02; -10.47; 0.01; 0.01; -0.58
18448; 0.04; 0.04; 7.20; 6.79; -11.09; 0.03; 0.01; 1.67
18458; -0.22; 0.15; 6.35; 7.39; -10.47; -0.03; 0.01; -4.33
18470; 0.84; 0.07; 7.36; 6.68; -11.30; 0.02; 0.01; 2.76
18481; 0.22; 0.15; 6.45; 7.21; -11.30; -0.02; 0.01; -3.19
18491; 0.04; 0.14; 7.68; 6.50; -11.30; -0.02; 0.01; 4.75
18502; 0.13; 0.07; 7.12; 6.84; -10.89; -0.01; 0.01; 1.17
18513; 0.13; 0.06; 7.20; 6.80; -10.89; -0.01; 0.01; 1.64
18522; 0.22; 0.05; 7.16; 6.92; -10.47; -0.01; 0.01; 0.98
18532; 0.04; 0.01; 7.25; 6.73; -9.84; -0.00; 0.01; 2.16
18541; 0.04; -0.02; 7.27; 6.72; -10.89; 0.03; 0.01; 2.24
18552; 0.92; 0.09; 6.56; 7.38; -10.89; -0.02; 0.01; -3.37
18561; 0.13; 0.03; 7.18; 6.90; -11.09; 0.03; 0.01; 1.11
18571; 0.13; 0.13; 5.99; 7.78; -10.68; -0.01; 0.01; -7.44
18583; 0.22; 0.06; 6.61; 7.19; -10.68; 0.05; 0.01; -2.39
18592; -0.13; 0.18; 5.85; 7.84; -11.09; 0.02; 0.00; -8.28
18602; 0.04; 0.23; 6.93; 6.80; -11.30; 0.00; 0.00; 0.53
18611; 0.13; 0.32; 7.14; 6.93; -11.72; -0.06; 0.01; 0.88
18621; 0.13; 0.10; 8.16; 6.08; -11.93; 0.02; 0.01; 8.32
18631; 0.22; 0.18; 6.56; 7.34; -10.68; -0.05; 0.01; -3.24
18640; 0.13; -0.00; 8.08; 6.11; -11.30; 0.04; 0.01; 7.89
18652; 0.13; 0.16; 7.16; 7.11; -11.72; -0.06; 0.01; 0.20
18661; 0.22; 0.04; 7.86; 6.27; -11.09; -0.02; 0.02; 6.40
18672; 0.13; 0.01; 7.46; 6.91; -11.09; -0.02; 0.02; 2.18
18682; 0.22; -0.10; 7.34; 6.55; -10.68; 0.03; 0.02; 3.26
18691; -0.04; 0.02; 6.40; 7.69; -11.30; -0.00; 0.02; -5.21
18701; 0.13; -0.00; 7.00; 6.96; -11.51; 0.03; 0.01; 0.15
18712; 0.13; 0.13; 6.56; 7.31; -11.30; -0.02; 0.01; -3.09
18722; 0.31; 0.13; 6.95; 6.80; -11.72; -0.01; 0.01; 0.62
18732; 0.22; 0.03; 7.34; 6.91; -10.89; 0.02; 0.01; 1.71
18742; 0.13; 0.06; 6.93; 7.05; -11.51; 0.02; 0.01; -0.52
18754; -0.57; 0.11; 7.13; 6.91; -11.30; -0.01; 0.01; 0.90
18763; 0.22; 0.09; 7.60; 6.41; -11.72; -0.01; 0.01; 4.85
18773; 0.22; 0.05; 6.91; 6.95; -11.93; 0.01; 0.01; -0.14
18784; 0.13; 0.07; 6.83; 7.04; -11.72; -0.00; 0.01; -0.89
18794; 0.31; 0.06; 7.31; 6.71; -11.72; 0.01; 0.01; 2.46
18804; 0.13; 0.10; 6.73; 7.13; -12.14; -0.01; 0.01; -1.64
18816; 0.22; 0.09; 7.09; 6.75; -11.51; -0.01; 0.01; 1.41
18825; 0.04; 0.05; 7.29; 6.68; -11.72; 0.00; 0.01; 2.50
18835; 0.75; 0.08; 7.01; 7.13; -11.51; -0.02; 0.01; -0.51
18846; 0.22; 0.05; 7.10; 6.90; -11.30; -0.00; 0.01; 0.84
18858; 0.22; 0.01; 7.34; 6.73; -11.51; 0.02; 0.01; 2.46
18867; 0.40; 0.10; 6.62; 7.19; -11.51; -0.02; 0.01; -2.37
18879; 0.13; 0.04; 7.37; 6.73; -11.72; 0.01; 0.01; 2.60
18889; 0.22; 0.07; 6.65; 7.19; -11.51; 0.00; 0.01; -2.22
18899; 0.22; 0.07; 6.88; 6.94; -11.93; 0.02; 0.01; -0.26
18909; 0.22; 0.10; 7.16; 6.85; -11.72; -0.01; 0.01; 1.25
18921; -0.22; 0.12; 6.71; 7.23; -11.09; -0.02; 0.01; -2.13
18930; 0.31; 0.04; 7.70; 6.49; -11.93; 0.03; 0.01; 4.85
18942; 0.31; 0.15; 7.03; 7.14; -11.30; -0.05; 0.01; -0.45
18952; 0.31; 0.02; 8.10; 5.96; -12.14; 0.01; 0.02; 8.66
18961; 0.31; 0.07; 6.91; 6.90; -11.72; -0.04; 0.02; 0.04
18971; 0.22; -0.06; 7.83; 6.24; -11.51; 0.02; 0.02; 6.45
18982; 0.13; 0.06; 6.28; 7.58; -12.35; -0.02; 0.02; -5.37
18992; 0.22; -0.00; 7.35; 6.67; -11.93; 0.02; 0.01; 2.80
19002; 0.22; 0.10; 6.78; 7.30; -11.93; -0.03; 0.01; -2.13
19013; 0.22; 0.00; 7.09; 6.79; -11.30; 0.02; 0.01; 1.22
19022; 0.22; 0.08; 6.39; 7.47; -11.72; 0.00; 0.01; -4.46
19032; 0.22; 0.08; 7.01; 6.94; -11.72; 0.02; 0.01; 0.26
19043; 0.13; 0.11; 7.00; 7.11; -11.72; -0.00; 0.01; -0.45
19055; 0.31; 0.12; 7.20; 6.97; -11.93; -0.01; 0.01; 0.90
19065; 0.31; 0.06; 7.27; 6.80; -11.30; 0.01; 0.01; 1.91
19076; 0.22; 0.10; 7.17; 6.86; -11.72; -0.01; 0.01; 1.26
19087; 0.31; 0.04; 7.39; 6.64; -11.72; 0.01; 0.01; 3.04
19097; 0.31; 0.07; 6.53; 7.40; -12.77; 0.01; 0.01; -3.56
19107; 0.22; 0.12; 6.65; 7.19; -11.93; -0.01; 0.01; -2.23
19118; 0.22; 0.13; 6.94; 6.94; -12.35; -0.01; 0.01; 0.01
19128; 0.31; 0.16; 7.07; 6.90; -11.93; -0.03; 0.01; 0.71
19138; 0.31; 0.04; 7.59; 6.39; -11.72; 0.01; 0.01; 4.88
19149; 0.31; 0.09; 6.98; 6.89; -12.14; -0.02; 0.01; 0.40
19160; 0.40; 0.05; 7.69; 6.39; -11.72; -0.01; 0.02; 5.31
19169; 0.31; -0.00; 7.47; 6.74; -11.30; -0.01; 0.02; 2.95
19179; 0.31; -0.03; 6.87; 6.90; -12.35; 0.03; 0.02; -0.15
19190; 0.31; 0.07; 6.84; 7.00; -12.56; -0.01; 0.02; -0.66
19201; 0.31; 0.09; 7.54; 6.56; -12.14; -0.03; 0.02; 3.99
19210; 0.22; -0.01; 7.39; 6.65; -12.56; 0.02; 0.02; 3.03
19221; 0.04; 0.03; 7.02; 7.03; -12.56; -0.00; 0.02; -0.04
19233; 0.31; -0.01; 7.01; 7.03; -11.51; 0.01; 0.02; -0.12
19243; 0.22; 0.05; 6.63; 7.20; -12.35; 0.01; 0.01; -2.38
19254; 0.40; 0.10; 6.66; 7.10; -13.19; 0.01; 0.01; -1.82
19264; 0.40; 0.16; 7.23; 6.72; -12.98; -0.02; 0.01; 2.11
19274; 0.40; 0.14; 7.08; 6.90; -13.40; -0.02; 0.01; 0.76
19285; 0.31; 0.08; 7.06; 6.92; -12.56; -0.01; 0.01; 0.59
19296; 0.57; 0.03; 7.21; 6.76; -12.35; 0.01; 0.01; 1.88
19306; 0.40; 0.07; 7.13; 7.04; -12.77; -0.00; 0.01; 0.37
19318; 0.84; 0.06; 6.91; 7.01; -12.56; 0.00; 0.01; -0.41
19327; 0.40; 0.10; 7.17; 6.89; -12.35; -0.02; 0.01; 1.12
19337; 0.40; 0.02; 7.22; 6.67; -12.77; 0.03; 0.01; 2.26
19346; 0.40; 0.11; 6.40; 7.52; -12.98; -0.01; 0.01; -4.56
19358; 0.57; 0.07; 7.02; 6.88; -12.56; 0.02; 0.01; 0.58
19368; 0.40; 0.11; 6.87; 6.89; -12.56; -0.00; 0.01; -0.10
19377; 0.40; 0.10; 6.95; 6.99; -12.98; 0.01; 0.01; -0.15
19387; 0.40; 0.14; 7.00; 6.94; -12.98; -0.01; 0.01; 0.25
19398; 0.40; 0.09; 7.24; 6.71; -13.19; 0.01; 0.01; 2.18
19408; 0.40; 0.11; 6.76; 7.12; -12.98; -0.00; 0.01; -1.50
19417; 0.13; 0.13; 7.05; 6.91; -12.77; -0.02; 0.01; 0.58
19429; 0.40; 0.06; 7.44; 6.62; -12.56; 0.00; 0.01; 3.31
19439; 0.40; 0.10; 6.54; 7.21; -12.98; -0.01; 0.01; -2.80
19449; 0.40; 0.08; 7.30; 6.66; -12.56; -0.01; 0.01; 2.65
19461; 0.31; 0.10; 7.15; 6.84; -12.35; -0.03; 0.02; 1.27
19471; 0.40; 0.02; 7.68; 6.37; -12.77; 0.01; 0.02; 5.31
19481; 0.48; 0.04; 6.45; 7.42; -12.56; -0.00; 0.02; -4.00
19492; 0.40; 0.02; 7.16; 6.85; -12.77; 0.03; 0.01; 1.26
19504; 0.48; 0.13; 6.58; 7.20; -12.98; -0.02; 0.01; -2.59
19513; 0.40; 0.09; 7.19; 6.71; -12.77; 0.00; 0.01; 1.97
19525; 0.31; 0.10; 6.96; 6.96; -12.98; -0.01; 0.01; 0.02
19535; 0.40; 0.07; 6.99; 6.79; -12.77; 0.00; 0.01; 0.82
19545; 1.19; 0.07; 6.96; 7.07; -12.98; 0.01; 0.01; -0.45
19554; 0.40; 0.11; 7.05; 7.02; -12.98; -0.01; 0.01; 0.11
19566; 0.40; 0.10; 7.15; 6.80; -12.56; -0.01; 0.01; 1.47
19576; 0.40; 0.07; 7.10; 6.73; -12.98; 0.00; 0.01; 1.51
19587; 0.48; 0.08; 7.09; 6.98; -12.77; -0.01; 0.01; 0.48
