22068,1.01,0.07,7.09,6.8,-16.96,-0.02
22077,0.92,0,7.39,6.8,-17.17,0.02
22087,0.92,0.07,6.15,7.29,-16.75,0
22096,0.92,0.1,7.62,6.61,-16.96,-0.01
22105,0.92,0.07,6.81,7.05,-17.37,0.01
22114,0.75,0.09,7.33,6.73,-16.96,-0.01
22122,1.01,0.07,6.99,6.76,-17.17,0.01
22131,0.92,0.13,7.01,6.95,-17.17,-0.02
22140,0.92,0.05,7.88,6.33,-16.96,0
22150,0.92,0.06,7.5,6.53,-16.96,-0.02
22160,0.92,0.04,7.22,6.67,-16.96,-0.01
22168,1.36,-0.03,7.35,6.56,-16.75,0.02
22177,0.92,0,6.79,6.93,-16.96,0.01
22187,0.92,0.05,6.82,7,-17.17,0.01
22196,1.1,0.11,6.68,7.28,-16.96,-0.01
22206,1.01,0.11,6.88,6.85,-16.75,-0.01
22215,0.4,0.06,6.98,6.86,-17.37,0.03
22223,1.01,0.16,7.13,6.9,-17.17,-0.02
22232,1.01,0.12,7.28,6.69,-17.37,-0.01
22240,1.28,0.11,7.41,6.75,-17.17,-0.01
22249,1.01,0.06,6.73,7.11,-17.17,0.01
22259,0.92,0.1,6.75,6.97,-17.37,0.01
22269,0.92,0.18,7.19,6.74,-17.79,-0.03
22278,1.01,0.1,7.49,6.56,-17.58,-0.01
22286,1.1,0.09,7.58,6.83,-17.37,-0.02
22297,1.01,0.01,7.25,6.85,-17.37,0.02
22306,1.01,0.08,6.85,7.16,-17.17,-0.01
22315,1.1,0.07,7.11,6.83,-16.75,0
22324,1.1,0.07,7.79,6.34,-17.17,0
22334,1.01,0.06,7.05,7.06,-17.37,-0.01
22344,0.92,0.02,7.13,6.7,-17.37,0.02
22354,1.1,0.09,6.82,7.05,-17.79,0
22364,0.92,0.12,7.35,6.76,-17.17,-0.03
22374,1.01,0.03,7.61,6.43,-17.37,0.01
22383,1.1,0.06,7.26,6.71,-16.96,-0.02
22392,1.01,-0.01,7.55,6.43,-16.75,0
22402,1.1,0.02,6.75,7.42,-16.75,0
22411,1.01,0.02,7.7,6.21,-17.17,0.01
22420,1.01,0.03,7.31,6.71,-16.96,-0.01
22430,0.92,0.04,7.09,6.85,-17.37,0
22439,1.01,0.01,7.3,6.7,-17.17,0.01
22448,1.01,0.06,6.57,7.1,-17.17,0
22458,1.01,0.04,7.42,6.5,-17.17,0.01
22468,1.1,0.07,6.73,6.87,-16.54,-0.02
22478,1.01,0.06,7.43,6.66,-17.17,0
22486,1.1,0.02,6.97,6.89,-17.17,0.02
22496,1.01,0.11,6.74,7.17,-18.21,0
22505,1.01,0.14,7.32,6.64,-17.37,-0.03
22514,1.1,0.1,7.85,6.31,-17.37,-0.02
22523,1.1,0.02,7.66,6.37,-16.96,-0.01
22533,1.1,-0.02,7.34,6.82,-16.96,0.01
22543,0.75,0.03,6.46,7.19,-17.17,0
22552,1.1,0.09,6.91,7.07,-16.96,-0.01
22562,1.01,0.04,7.56,6.36,-17.17,0.01
22572,1.1,0.09,6.59,7.02,-16.96,-0.02
22581,1.1,0.04,7.46,6.62,-16.33,0
22590,1.01,0.04,7.05,7.04,-17.17,0.01
22599,1.72,0.07,6.82,7.05,-17.17,0.01
22608,1.01,0.1,7.15,6.74,-17.17,0
22617,1.1,0.12,7.55,6.36,-17.17,-0.03
22626,1.01,0.04,7.98,6.35,-17.17,0
22636,1.28,0.01,7.33,6.63,-17.17,0
22647,1.1,-0.01,7.52,6.54,-16.75,0
22655,1.1,0.01,7.25,6.78,-17.58,0
22665,0.22,0.03,6.6,7.16,-16.75,-0.01
22677,0.84,0.02,7.35,6.57,-16.96,0.01
22685,1.01,0.06,6.62,7.09,-16.75,-0.01
22694,0.92,0.08,7.38,6.54,-16.96,-0.01
22703,0.84,0.08,7.21,6.72,-17.17,-0.01
22713,1.1,0.05,7.59,6.41,-17.17,-0.01
22722,1.36,0.03,7.23,6.92,-16.96,0
22732,0.92,0,7.16,6.75,-16.75,0.01
22742,1.01,0.05,7.06,6.86,-17.37,0
22751,1.01,0.06,6.72,7.01,-17.17,0
22760,0.92,0.09,7.37,6.89,-16.54,-0.02
22770,1.01,0.08,7.69,6.31,-16.54,-0.02
22780,1.01,-0.02,7.82,6.29,-16.75,0.01
22789,1.01,0.01,6.88,7.11,-16.96,0
22798,1.01,0,7.06,6.72,-16.75,0.01
22808,0.92,0.03,6.76,7.16,-16.54,0.01
22816,1.01,0.1,6.8,7.07,-17.17,-0.01
22825,1.19,0.09,7.35,6.55,-16.33,-0.01
22836,1.01,0.09,7.1,6.65,-16.96,-0.01
22844,1.54,0.06,7.1,6.91,-16.75,0
22853,1.1,0.07,6.92,6.94,-17.17,0
22862,1.28,0.08,7.26,6.75,-16.96,0
22871,1.1,0.1,7.15,6.86,-16.75,-0.02
22881,1.1,0.07,7.32,6.63,-16.96,0
22890,1.01,0.04,7.06,6.78,-16.75,0.01
22899,1.1,0.06,7.07,6.76,-16.96,0
22909,1.01,0.09,7.25,6.73,-16.54,-0.02
22919,1.1,0.05,7.52,6.59,-16.75,-0.01
22928,1.01,0.01,7.28,6.73,-16.75,0.01
22938,1.01,0.03,6.82,7.13,-16.96,0.01
22947,0.92,0.06,6.84,6.95,-16.12,0
22957,1.01,0.06,7.46,6.81,-16.54,0.01
22965,1.28,0.1,6.95,6.88,-16.54,-0.02
22976,1.8,0.06,7.44,6.69,-17.37,0.01
22986,1.1,0.1,6.98,6.9,-17.17,-0.01
22995,1.01,0.09,7.09,6.81,-16.96,-0.01
23005,1.01,0.03,7.31,6.87,-16.54,0.01
23016,1.1,0.09,7.3,6.57,-16.75,-0.02
23025,1.01,0.09,7.32,6.62,-16.96,-0.03
23034,0.75,0.01,7.76,6.44,-16.96,0
23044,0.92,0.01,7.04,6.79,-17.37,0.01
23054,1.01,0.06,6.82,7.02,-16.75,-0.02
23063,1.1,0.05,7.68,6.4,-17.37,0
23073,1.1,0.04,7.49,6.62,-16.96,-0.02
23083,1.01,-0.01,7.02,6.76,-16.54,0
23092,1.1,-0.02,7.17,6.66,-16.54,0.02
23101,1.01,0.08,6.68,7.17,-16.33,-0.02
23111,1.01,0.03,7.51,6.61,-16.12,0
23120,1.01,0.02,6.87,6.99,-16.54,0.01
23129,0.92,0.06,7.01,7.07,-16.75,0.01
23137,1.01,0.11,6.83,7.19,-16.54,-0.01
23149,1.01,0.13,7.28,6.82,-15.7,-0.03
23159,1.01,0.02,7.36,6.81,-16.33,0.03
23168,1.01,0.08,6.89,7.26,-16.33,0
23177,0.84,0.13,6.64,7.14,-16.33,-0.01
23188,1.36,0.14,7.29,6.77,-16.54,-0.02
23196,1.1,0.11,7.37,6.62,-16.75,-0.01
23205,1.01,0.08,7.68,6.33,-17.58,0
23216,1.01,0.11,7.02,6.83,-16.75,-0.04
23226,1.01,0.01,7.71,6.54,-16.54,0
23234,1.19,0.01,6.56,7.43,-16.33,0.01
23244,1.8,0.06,7.02,6.92,-16.33,0
23254,1.1,0.09,6.99,6.99,-16.96,0
23263,1.1,0.13,7.1,6.96,-16.75,-0.02
23272,1.01,0.08,7.13,6.85,-16.54,0
23282,1.19,0.06,7.55,6.54,-16.54,0
23292,0.84,0.07,7.14,6.94,-16.33,-0.01
23301,1.28,0.05,7.24,6.76,-16.54,0
23310,1.28,0.08,6.96,6.82,-16.75,-0.01
23320,1.1,0.08,7.25,6.72,-16.33,-0.01
23329,1.1,0.04,7.22,6.8,-16.54,0.01
23337,1.19,0.06,7.31,6.65,-15.49,-0.02
23346,1.1,0.01,7.06,6.75,-16.33,0.02
23357,1.19,0.12,6.36,7.3,-16.54,-0.02
23367,1.19,0.11,7.52,6.39,-16.75,-0.01
23376,1.1,0.06,7.63,6.47,-16.54,-0.01
23387,1.1,0.08,6.93,6.97,-16.54,-0.02
23397,1.01,-0.01,7.46,6.75,-16.33,0.02
23406,0.48,0.05,6.72,7.09,-16.12,0
23415,1.01,0.05,7.02,6.76,-16.33,0.01
23425,1.1,0.07,7.03,6.78,-15.91,-0.01
23434,1.19,0.1,7.43,6.55,-16.54,-0.02
23443,1.1,0.06,7.27,6.7,-16.54,0
23452,1.1,0.06,7.18,6.65,-16.54,-0.01
23462,1.19,0.03,6.89,7.06,-16.54,0.01
23472,1.19,0.05,7.48,6.53,-16.54,0
23480,1.19,0.1,6.81,7.07,-16.54,-0.02
23491,1.19,0.06,7.24,6.96,-16.33,0
23501,1.19,0.08,7.14,6.93,-16.75,0
23509,1.28,0.09,7.16,6.84,-16.54,-0.01
23518,1.19,0.07,6.96,7,-16.33,0
23527,1.28,0.07,7.13,6.9,-16.96,0.02
23536,1.36,0.13,6.76,6.95,-16.75,-0.02
23544,0.92,0.13,7.1,7.01,-16.54,-0.01
23553,1.28,0.12,7.53,6.69,-16.33,-0.02
23562,0.66,0.05,7.19,6.65,-16.33,0
23572,1.19,0.05,7.19,6.76,-16.33,0
23580,1.1,0.11,6.73,7.28,-16.12,-0.02
23590,1.19,0.07,7.36,6.62,-16.33,0
23599,1.19,0.09,7.17,6.8,-16.54,-0.01
23608,0.92,0.07,7.27,6.64,-15.49,-0.02
23619,1.19,0.02,7.43,6.64,-16.33,0.01
23629,1.28,0.09,7.08,6.92,-16.33,-0.03
23639,1.19,0.04,7.8,6.36,-16.54,0
23647,1.19,0,7.24,6.73,-16.12,0
23658,1.19,0.06,6.97,6.88,-16.54,-0.01
23668,1.19,0.02,6.58,7.24,-15.91,0.01
23677,1.19,0.05,7.08,6.9,-15.91,0.01
23685,1.28,0.11,6.3,7.54,-16.12,0
23696,1.36,0.11,7.67,6.6,-17.17,0.02
23705,1.01,0.17,7.25,6.74,-16.33,-0.04
23714,1.28,0.11,7.49,6.59,-15.7,-0.03
23723,0.84,0.01,7.75,6.46,-15.49,0
23733,1.28,0.02,6.76,7.07,-16.12,0.01
23743,1.19,0.07,6.67,7.08,-16.12,0
23752,1.28,0.1,7.33,6.75,-16.12,-0.01
23762,1.28,0.1,7.33,6.8,-15.91,-0.02
23772,1.63,0.06,7.28,6.68,-15.91,-0.01
23781,1.19,0.03,7.06,6.9,-15.7,0
23790,1.8,0.08,6.95,6.87,-16.12,-0.01
23800,1.28,0.09,7.28,6.76,-15.7,-0.02
23810,1.28,0.06,7.6,6.54,-15.7,-0.02
23819,1.19,0.02,7.2,6.64,-15.7,0
23829,1.28,0.02,7.08,6.9,-15.49,0
23839,2.07,0.03,6.89,6.99,-15.49,0
23848,1.28,0.06,6.78,7.02,-15.49,0
23857,1.8,0.1,6.87,7.08,-15.49,-0.01
23867,1.19,0.1,7.45,6.66,-15.7,-0.01
23877,1.28,0.09,7.27,6.65,-15.49,-0.02
23886,1.28,0.07,7.43,6.71,-15.07,-0.02
23897,1.28,0.01,7.04,6.89,-15.49,0.01
23906,1.28,0.05,6.86,7.1,-15.49,0
23916,1.28,0.13,7.15,6.77,-14.86,-0.04
23924,1.28,0.07,7.45,6.64,-15.49,-0.01
23934,1.19,0.06,7.02,6.91,-15.07,-0.01
23944,1.28,0.02,7.21,6.68,-15.28,0.01
23953,1.36,0.08,6.87,6.95,-14.65,-0.02
23962,1.28,0.08,7.21,6.76,-15.07,-0.02
23972,1.28,0.09,6.86,6.85,-15.07,-0.02
23982,1.19,0.02,7.64,6.32,-15.07,0.01
23991,1.28,0.04,6.96,7,-14.86,-0.01
24000,1.36,0.08,7.4,6.57,-14.44,-0.03
24010,1.28,-0.02,7.81,6.34,-14.65,0.01
24019,1.19,0.01,7.25,6.87,-14.23,-0.02
24028,1.19,0.02,7.63,6.39,-14.44,-0.02
24037,1.98,0,7.32,6.79,-14.23,-0.02
24047,0.92,-0.06,7.05,6.73,-14.23,0.02
24056,1.98,0.01,6.67,7,-14.03,-0.01
24064,1.19,0.04,7.33,6.72,-13.82,-0.02
24073,1.19,0.04,7.27,6.66,-14.23,-0.01
24083,1.19,0.02,7.64,6.51,-14.65,0
24093,1.1,0.04,7.35,6.88,-13.82,-0.03
24103,1.1,-0.02,7.51,6.49,-14.03,0
24113,1.1,0,7.07,7,-14.44,0
24122,1.19,0.04,7.25,6.77,-14.44,-0.01
24131,1.19,0.03,7.07,7.09,-14.03,-0.01
24141,1.1,0.03,7.05,6.86,-13.61,-0.01
24151,1.19,0.04,7.28,6.61,-13.61,-0.01
24160,1.19,0.04,7.13,6.81,-13.61,-0.01
24170,1.19,0.03,7.05,6.81,-14.03,0
24180,1.19,0.06,6.81,7,-13.82,-0.01
24190,1.1,0.06,7,6.94,-13.82,0
24199,1.28,0.11,7.19,6.84,-13.4,-0.03
24208,1.28,0.04,7.64,6.35,-13.4,0
24218,1.19,0.03,7.03,6.92,-14.44,0.01
24227,1.19,0.06,6.9,6.99,-13.61,-0.01
24236,1.89,0.04,7.49,6.54,-13.82,0
24246,1.19,0.1,6.96,6.89,-13.82,-0.03
24256,1.72,0.05,7.81,6.27,-13.82,-0.02
24265,1.19,0,7.16,6.82,-13.61,0
24275,1.19,0,7.2,6.77,-13.19,0
24285,1.1,0,7.04,6.88,-12.98,0
24294,1.19,0.02,7.23,6.7,-13.4,0
24304,1.19,0.05,7.12,6.77,-13.19,-0.02
24313,1.19,0.01,7.45,6.58,-13.82,0.01
24323,1.01,0.06,6.96,6.85,-13.61,-0.02
24332,1.19,0.05,7.14,6.73,-13.61,-0.01
24342,1.1,0.03,7.34,6.68,-13.61,0
24351,1.19,0.03,7.27,6.8,-12.77,-0.02
24360,1.1,0,7.34,6.64,-12.98,0
24369,1.1,0.04,6.98,6.86,-12.98,-0.01
24379,1.1,0.02,7.27,6.77,-12.56,0
24389,0.84,0.01,7.15,6.84,-12.77,0
24398,0.4,0.04,7.31,6.72,-12.98,-0.01
24407,1.36,0.04,7.23,6.77,-12.98,-0.01
24417,1.1,0.05,7.33,6.78,-12.56,-0.02
24426,1.01,0.02,7.36,6.61,-12.56,-0.01
24435,0.66,-0.04,7.18,6.78,-13.4,0.03
24445,1.1,0.11,6.31,7.36,-14.03,-0.02
24455,1.1,0.12,6.89,6.79,-12.98,-0.03
24463,1.19,0.06,7.23,6.82,-13.19,0.01
24473,1.8,0.09,7.03,6.79,-13.4,0
24482,1.19,0.07,7.13,6.9,-12.98,0
24492,1.19,0.08,7.56,6.5,-13.4,-0.01
24501,1.19,0.08,7.11,6.93,-12.77,-0.02
24511,1.19,0.01,7.37,6.64,-12.56,0
24520,1.19,0.02,6.8,7.07,-12.56,0
24530,1.19,0.07,7.13,6.84,-12.77,-0.01
24539,1.19,0.06,7.26,6.69,-12.56,-0.01
24549,1.19,0.04,7.4,6.64,-11.72,-0.02
24558,1.19,-0.01,7.4,6.63,-13.19,0.02
24567,1.19,0.05,6.66,7.09,-12.98,0
24577,1.19,0.13,6.93,6.99,-12.98,-0.03
24587,1.19,0.04,7.73,6.3,-12.77,0
24596,0.57,0.04,7.15,6.96,-12.14,-0.02
24604,1.19,0.01,7.05,7.06,-12.56,0.01
24613,1.19,0.05,6.76,7.32,-12.56,0.01
24622,1.19,0.07,7.36,6.5,-12.35,-0.01
24631,1.28,0.09,7.16,6.76,-12.35,-0.02
24641,1.19,0.05,7.53,6.59,-12.35,-0.01
24651,1.19,0.02,6.96,6.99,-12.98,0.01
24660,1.19,0.07,6.77,7.12,-12.35,-0.01
24669,1.19,0.08,7.24,6.63,-12.56,-0.01
24679,1.36,0.08,7.26,6.8,-12.98,-0.01
24689,1.1,0.07,7.22,6.85,-12.77,-0.01
24698,1.19,0.05,7.43,6.67,-12.14,-0.02
24707,1.1,0.04,7.28,6.66,-12.14,-0.01
24717,1.19,0.01,7.1,6.99,-11.51,-0.01
24727,1.19,-0.02,7.13,6.79,-12.35,0.03
24736,1.01,0.07,6.66,7.26,-12.14,-0.01
24744,1.19,0.11,6.76,6.99,-12.35,-0.02
24755,1.28,0.1,7.18,6.9,-12.56,-0.01
24765,1.28,0.1,7.05,6.87,-12.35,-0.02
24773,1.1,0.04,7.3,6.67,-12.14,0.01
24783,1.19,0.09,7.03,6.78,-11.72,-0.02
24794,0.31,0.07,7.67,6.46,-11.93,-0.02
24804,1.1,0,7.42,6.5,-11.72,0
24812,1.28,0,6.86,6.95,-11.72,0
24822,0.84,0.01,7.05,6.96,-12.14,0.01
24831,1.28,0.09,7.04,6.94,-12.14,-0.02
24840,1.28,0.08,7.59,6.61,-11.93,-0.02
24850,1.19,0.03,7.49,6.63,-11.3,-0.02
24861,1.19,-0.01,7.14,6.78,-11.51,0
24870,1.1,-0.01,6.86,6.94,-11.51,0.01
24879,1.1,0.05,6.86,7.04,-11.72,0
24889,1.1,0.08,7.15,6.8,-11.72,-0.02
24899,1.1,0.07,7.4,6.76,-12.14,-0.01
24908,1.19,0.08,7.05,6.85,-11.93,-0.02
24918,1.54,0.04,7.27,6.77,-11.3,-0.01
24928,1.1,0.01,6.88,6.95,-11.3,0.01
24938,1.1,0.06,6.73,7.17,-11.09,-0.01
24947,1.19,0.09,7.17,6.92,-11.51,-0.01
24956,1.36,0.08,7.49,6.63,-10.89,-0.02
24965,1.19,0.07,7.59,6.42,-11.3,-0.03
24974,1.1,0.01,7.3,6.78,-10.68,-0.01
24983,1.19,-0.02,7.32,6.75,-11.72,0.02
24993,1.19,0.04,6.34,7.4,-11.3,0
25003,1.19,0.11,7.3,6.5,-11.51,-0.03
25012,1.1,0.05,7.65,6.52,-11.09,-0.02
25021,1.1,0.04,7.14,6.81,-10.89,-0.02
25030,1.19,0.01,7.3,6.67,-11.51,0
25041,1.19,0.03,7.19,6.71,-11.09,-0.01
25050,1.19,0.06,7.43,6.57,-10.89,-0.03
25059,1.19,-0.02,7.75,6.39,-10.05,-0.02
25069,1.1,-0.05,7.12,6.79,-10.05,0
25078,1.1,-0.04,6.67,7.13,-10.89,0.02
25087,1.01,0.05,6.12,7.5,-10.05,-0.01
25097,1.1,0.1,6.81,7.01,-10.26,-0.01
25107,1.1,0.09,7.04,6.81,-10.05,-0.01
25116,1.1,0.08,6.94,6.98,-10.47,0
25126,1.19,0.14,6.88,6.98,-10.47,-0.02
25136,1.28,0.1,7.32,6.59,-9.84,-0.02
25145,1.19,0.06,7.5,6.62,-10.05,-0.01
25154,1.19,0.06,7.32,6.74,-10.47,-0.01
25164,1.1,0.04,7.17,6.73,-10.26,-0.01
25173,1.19,0.03,7.21,6.78,-10.05,0
25182,1.19,0.05,7.01,6.88,-10.26,-0.01
25191,1.19,0.04,7.16,6.84,-10.26,0
25199,1.19,0.07,7.1,6.89,-10.05,-0.02
25209,1.28,0.06,7.25,6.65,-10.05,-0.02
25218,1.19,0.04,7.33,6.71,-10.05,-0.01
25228,1.19,0.03,7.26,6.76,-9.63,-0.02
25239,1.19,0.02,7.15,6.73,-9,-0.02
25249,1.19,0,7.61,6.48,-9.63,0
25258,1.1,0,7.01,6.95,-9.84,0
25267,1.1,0.01,7.18,6.8,-9.21,-0.01
25277,0.48,0,7.17,6.69,-9.42,0
25286,0.92,0,6.98,6.94,-9.63,0.01
25295,1.1,0.05,6.97,7.01,-9.21,-0.01
25305,1.8,0.03,7.25,6.72,-9.42,0
25315,1.1,0.04,7.17,6.91,-9.42,-0.01
25324,1.1,0.07,7.41,6.61,-9.63,-0.02
25334,1.54,0.02,7.46,6.58,-9.63,-0.01
25345,1.1,0.01,7.13,6.88,-9.21,-0.01
25354,1.1,0.01,7.08,6.76,-9,-0.01
25365,0.92,0.23,6.39,7.3,-8.79,-0.12
25374,1.01,0.29,7.61,6.41,-7.95,-0.17
25383,1.36,0.27,7.65,6.31,-6.07,-0.23
25392,1.01,0.15,8.32,5.94,-5.65,-0.21
25402,1.28,0.14,7.22,6.75,-6.49,-0.22
25412,1.36,0.18,6.24,7.41,-6.7,-0.23
25421,1.36,0.16,7.69,6.38,-5.86,-0.24
25430,1.1,0.08,7.62,6.46,-6.07,-0.21
25440,0.92,-0.04,7.82,6.37,-6.28,-0.16
25450,1.19,0.05,6.75,7.22,-0.21,-0.25
25460,1.19,-0.12,8.03,6.12,1.67,-0.23
25470,0.92,-0.28,7.41,6.63,8.37,-0.24
25479,1.36,-0.34,7.65,6.37,11.09,-0.22
25488,1.01,-0.51,7.18,6.85,13.82,-0.14
25497,1.01,-0.46,6.8,7.12,14.03,-0.11
25507,0.92,-0.43,7.32,6.69,15.7,-0.1
25517,0.84,-0.46,6.96,6.81,16.96,-0.06
25525,0.66,-0.46,6.73,7.08,18,-0.02
25535,0.66,-0.4,6.94,7.02,17.79,0
25545,0.57,-0.16,6.54,7.52,18,-0.07
25554,0.57,-0.17,7.47,6.37,18.63,-0.06
25563,0.48,-0.24,7.14,6.77,18.84,-0.02
25571,0.48,-0.19,6.85,7.01,18.21,-0.01
25581,0.4,-0.08,6.71,7.14,19.05,-0.06
25590,0.31,-0.06,7.63,6.63,19.05,-0.06
25599,0.4,-0.24,7.94,6.23,19.26,0.01
25608,0.31,-0.27,6.15,7.46,20.1,0.04
25618,0.4,-0.11,5.79,7.52,19.89,0.02
25627,0.04,-0.01,6.86,7.03,19.89,-0.01
25637,0.31,0.03,6.84,6.75,19.47,-0.03
25646,0.31,-0.04,7.7,6.49,19.47,0
25657,0.31,-0.07,7.07,6.77,19.26,0.01
25666,0.04,-0.05,6.92,6.88,19.47,0
25676,0.31,-0.02,7.48,6.64,19.89,-0.03
25686,0.92,-0.08,7.65,6.47,19.47,-0.01
25695,0.22,-0.12,7.47,6.84,20.72,-0.01
25704,0.13,-0.16,7.04,6.91,19.47,0.03
25714,0.13,-0.03,6.11,7.73,19.89,-0.01
25724,0.13,-0.05,7.56,6.36,18.84,0.02
25733,0.13,-0.01,6.71,7.18,18.63,0
25742,0.13,0.03,7.15,6.65,19.26,-0.03
25752,0.57,-0.09,7.67,6.58,19.05,0.02
25762,0.22,-0.02,6.59,7.44,19.47,-0.02
25771,0.22,-0.06,7.01,6.82,19.47,0.01
25781,-0.13,0,7.3,6.84,19.26,-0.02
25791,0.13,-0.01,7.83,6.39,19.26,-0.03
25799,0.13,-0.09,8.24,5.96,18.84,-0.01
25808,0.04,-0.1,6.86,7.2,19.05,-0.01
25819,-0.04,-0.14,7.51,6.68,19.47,0.01
25830,-0.04,-0.11,7.06,6.87,18.84,0
25838,0.04,-0.05,6.86,7,19.47,-0.02
25848,0.04,-0.1,7.96,6.21,19.47,-0.01
25858,-0.04,-0.12,6.64,7.15,19.68,0
25867,-0.04,-0.12,7.04,6.91,19.26,0.02
25876,-0.13,-0.06,6.85,7.32,19.26,0
25886,-0.04,0.01,7.41,6.51,18.63,-0.02
25896,-0.04,-0.02,7.39,6.61,19.26,-0.03
25904,-0.13,-0.11,7.39,6.64,18.84,0.01
25913,-0.13,-0.11,6.8,6.77,18.42,0.02
25923,-0.04,-0.01,6.78,7.13,18.84,-0.02
25932,0.22,-0.02,7.73,6.34,18.42,-0.02
25941,-0.13,-0.07,7.07,6.76,18.42,0
25951,0.13,-0.11,7.29,6.8,19.26,0
25961,-0.13,-0.08,7.04,7.14,18.42,0.01
25970,-0.13,-0.02,6.97,7.08,18.21,-0.01
25979,-0.13,-0.01,6.75,7.16,18.63,-0.01
25990,-0.22,-0.04,7.27,6.73,18.21,0.01
26000,-0.22,-0.02,7.02,6.86,18.63,-0.01
26009,-0.4,-0.02,7.46,6.62,18.63,-0.02
26018,-0.31,-0.07,6.84,7.07,17.79,0.02
26028,-0.31,0.01,6.36,7.46,18.42,-0.02
26037,-0.4,0.01,6.9,6.74,18.21,0
26046,-0.31,-0.01,7.92,6.55,17.79,0
26054,-0.31,0,6.9,7.14,18.42,-0.02
26064,-0.22,-0.04,7.63,6.67,18.21,0
26073,-0.31,-0.04,6.74,7.12,18.42,0
26082,-0.22,-0.06,7.07,7,18.42,0.02
26092,-0.31,-0.02,6.76,7.23,17.37,0.02
26101,-0.22,0.08,6.8,7.18,17.58,-0.03
26110,-0.31,0.01,7.5,6.55,18.21,-0.01
26120,-0.31,-0.02,6.45,7.18,17.79,0.01
26129,-0.31,0,6.86,7.14,17.58,0.01
26138,-0.31,0.03,6.58,7.36,17.58,0.01
26146,-1.1,0.1,6.61,7.22,17.17,-0.01
26156,-0.22,0.08,7.5,6.83,17.58,-0.02
26166,-0.22,0.03,7.07,6.83,17.58,-0.01
26175,-0.31,0,7.13,7.02,17.17,0.01
26184,-0.4,0.03,6.99,7.13,17.58,-0.01
26194,-0.22,0.02,7.2,6.64,17.58,-0.01
26204,-0.22,-0.02,7.78,6.38,17.79,-0.01
26213,-0.22,-0.04,7.36,6.77,17.17,-0.01
26222,-0.31,-0.09,7.26,6.87,16.96,0.02
26231,-0.31,-0.06,6.62,7.52,17.58,0.01
26240,-0.31,0,7.47,6.75,17.17,-0.01
26249,-0.31,-0.01,6.99,6.81,16.75,-0.01
26258,-0.22,-0.01,7.39,6.84,17.17,-0.02
26268,-0.4,-0.07,7.32,6.85,16.96,0.01
26277,-0.4,-0.03,6.85,7.05,17.37,-0.01
26287,-0.4,-0.01,6.92,6.89,16.96,-0.01
26297,-0.4,-0.08,7.06,6.83,16.75,0.03
26306,-0.4,0.03,5.91,7.72,16.96,-0.01
26316,-0.4,0.04,6.6,7.07,16.54,0.02
26326,-0.66,0.07,6.75,7.29,16.75,0
26335,-0.4,0.13,6.88,7.2,16.54,-0.03
26343,-0.31,0.03,7.84,6.33,17.37,0
26352,-0.4,0,7.17,6.99,16.12,0.02
26361,-0.22,0,6.85,7.1,16.54,0.01
26371,0.04,0.06,6.94,7.04,16.12,-0.01
26380,-0.4,0.05,7.29,6.73,16.33,-0.02
26391,-0.48,0,7.01,6.95,15.7,0.01
26401,-0.84,-0.01,5.94,7.64,15.7,0.03
26410,-0.84,0.09,6.46,7.49,16.12,0
26419,-0.4,0.13,7.07,6.87,15.28,-0.01
26429,-0.31,0.1,7.1,7.03,15.7,-0.02
26438,-0.4,0.07,7.24,6.77,15.7,-0.01
26447,-0.31,0,7.08,7,15.7,0.02
26457,-0.31,0.01,6.78,7.03,14.86,0.02
26467,-0.4,0.1,6.57,7.36,15.49,-0.03
26476,-0.4,0.05,7.85,6.27,15.49,-0.02
26485,-0.31,0.01,7.32,6.92,15.28,-0.01
26495,-0.4,-0.06,6.77,7.15,15.07,0.03
26505,-0.48,0,6.72,7.19,15.07,0.02
26514,-0.4,0.07,6.59,7.28,15.28,-0.01
26523,-0.48,0.06,7.67,6.41,14.86,-0.01
26531,-0.4,0.05,7.31,6.77,14.86,-0.02
26541,-0.4,-0.06,7.28,6.76,15.07,0.02
26549,0.31,-0.01,6.26,7.49,15.07,0.01
26559,-0.4,0.04,7.14,6.88,14.65,0
26568,-0.4,0.03,7.24,6.82,14.86,0
26578,-0.84,0.01,6.79,7.07,14.44,0.01
26587,-0.48,0.02,6.9,7.01,14.65,0
26597,-0.4,0.06,7.06,6.9,14.44,-0.02
26606,-0.48,0.04,7.13,6.82,14.44,-0.01
26615,-0.48,-0.01,7.12,6.95,14.23,0.01
26624,-0.48,0,6.56,7.3,14.03,0.02
26633,-0.48,0.05,6.88,7.09,13.82,0
26642,-0.84,0.06,7.25,6.86,14.03,-0.01
26651,-0.48,0.06,7.34,6.68,14.23,-0.02
26660,-0.48,-0.03,7.43,6.54,14.23,0.01
26670,-0.48,-0.04,6.89,6.96,13.82,0.01
26680,-0.48,0.01,6.78,7.19,13.19,0.01
26689,-0.4,0.03,7,6.9,13.61,-0.01
26699,-0.48,0,7.15,6.92,13.61,0.01
26709,-0.57,0.01,6.68,7.13,14.03,0
26718,0.22,-0.02,7.04,6.86,12.77,0.04
26727,-0.48,0.06,6.21,7.59,12.98,0.01
26737,-0.48,0.1,7.02,6.93,13.61,-0.02
26747,-0.4,0.06,7.54,6.65,12.77,0
26756,-0.4,0.05,7.13,6.94,12.77,-0.01
26764,-0.48,-0.01,7.25,6.82,12.77,0.02
